date,slug,date,name,age,team,away,opponent,game_result,minutes_played,field_goals,field_goals_att,field_goal_perc,three_point_made,three_point_att,three_point_perc,free_throws_made,free_throws_att,free_throw_perc,offensive_rebound,defensive_rebound,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,game_score,plus_minus,date_string,combined,team_field_goals,team_free_throws_att,team_turnovers,team_minutes_played,true_shooting_att,true_shooting_%,usage_rate,fantasy_points
2020-01-19,lylestr01,2020-01-19,Trey Lyles,24,SAS,0,MIA,5.0,20.38,4.0,6.0,0.667,1.0,2.0,0.5,0.0,0.0,,1.0,5.0,6.0,1.0,0.0,0.0,2.0,2.0,9.0,6.5,-10.0,2020-01-19,2020-01-19SAS,77.0,22.0,11.0,218.53,6.0,0.75,17.56391059629529,17.5
2020-01-20,lylestr01,2020-01-20,Trey Lyles,24,SAS,1,PHO,2.0,20.44,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,0.0,0.0,,0.0,5.0,5.0,2.0,1.0,0.0,0.0,2.0,2.0,3.4,21.0,2020-01-20,2020-01-20SAS,84.0,22.0,8.0,220.67000000000002,3.0,0.3333333333333333,6.370567422295647,13.25
2020-01-22,lylestr01,2020-01-22,Trey Lyles,24,SAS,1,NOP,4.0,15.47,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,0.0,1.0,4.0,5.0,3.0,9.0,2020-01-22,2020-01-22SAS,85.0,23.0,11.0,224.71999999999997,3.0,0.8333333333333334,10.950757408707341,10.75
2020-01-24,lylestr01,2020-01-24,Trey Lyles,24,SAS,0,PHO,-4.0,18.44,1.0,6.0,0.16699999999999998,1.0,3.0,0.33299999999999996,0.0,0.0,,3.0,5.0,8.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,-8.0,2020-01-24,2020-01-24SAS,72.0,30.0,14.0,221.11,6.0,0.25,16.92247305996781,13.0
2020-01-26,lylestr01,2020-01-26,Trey Lyles,24,SAS,0,TOR,-4.0,5.4,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.8,-6.0,2020-01-26,2020-01-26SAS,78.0,20.0,15.0,221.39,2.0,0.0,16.10929200320163,0.0
2020-01-27,lylestr01,2020-01-27,Trey Lyles,24,SAS,1,CHI,-1.0,26.02,3.0,7.0,0.429,2.0,4.0,0.5,2.0,4.0,0.5,3.0,5.0,8.0,1.0,0.0,1.0,0.0,1.0,10.0,10.1,2.0,2020-01-27,2020-01-27SAS,73.0,34.0,10.0,213.05,8.76,0.5707762557077626,14.643994992073502,24.5
2020-01-29,lylestr01,2020-01-29,Trey Lyles,24,SAS,0,UTA,7.0,11.54,3.0,6.0,0.5,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,3.8,-3.0,2020-01-29,2020-01-29SAS,79.0,28.0,8.0,216.77999999999997,6.0,0.5,22.696450246424387,11.0
2020-02-01,lylestr01,2020-02-01,Trey Lyles,24,SAS,0,CHO,24.0,27.34,4.0,6.0,0.667,2.0,3.0,0.667,1.0,2.0,0.5,1.0,4.0,5.0,0.0,1.0,0.0,1.0,1.0,11.0,9.5,3.0,2020-02-01,2020-02-01SAS,80.0,19.0,10.0,214.89999999999998,6.88,0.7994186046511628,12.59434536196103,19.75
2020-02-03,lylestr01,2020-02-03,Trey Lyles,24,SAS,1,LAC,-3.0,25.5,4.0,8.0,0.5,2.0,6.0,0.33299999999999996,0.0,0.0,,2.0,3.0,5.0,0.0,0.0,1.0,0.0,3.0,10.0,7.8,0.0,2020-02-03,2020-02-03SAS,91.0,16.0,6.0,217.51,8.0,0.625,13.117729983188969,19.25
2020-02-04,lylestr01,2020-02-04,Trey Lyles,24,SAS,1,LAL,-27.0,16.44,1.0,5.0,0.2,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.2,-10.0,2020-02-04,2020-02-04SAS,82.0,13.0,4.0,214.88,5.0,0.3,14.25050110194679,4.75
2020-02-06,lylestr01,2020-02-06,Trey Lyles,24,SAS,1,POR,-8.0,33.57,9.0,11.0,0.818,4.0,6.0,0.667,1.0,1.0,1.0,1.0,9.0,10.0,0.0,2.0,0.0,0.0,4.0,23.0,22.7,5.0,2020-02-06,2020-02-06SAS,89.0,28.0,4.0,225.54999999999998,11.44,1.0052447552447552,14.596094278288415,41.5
2020-02-08,lylestr01,2020-02-08,Trey Lyles,24,SAS,1,SAC,-20.0,17.5,2.0,5.0,0.4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,6.0,2020-02-08,2020-02-08SAS,71.0,15.0,11.0,210.76,5.44,0.45955882352941174,14.789221541438247,8.75
2020-02-10,lylestr01,2020-02-10,Trey Lyles,24,SAS,1,DEN,-7.0,28.34,4.0,5.0,0.8,2.0,2.0,1.0,0.0,0.0,,1.0,6.0,7.0,1.0,1.0,1.0,2.0,0.0,10.0,11.0,7.0,2020-02-10,2020-02-10SAS,79.0,24.0,8.0,211.07999999999998,5.0,1.0,10.688173219064579,24.25
2020-02-11,lylestr01,2020-02-11,Trey Lyles,24,SAS,1,OKC,8.0,30.45,3.0,8.0,0.375,0.0,2.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,1.0,1.0,4.0,1.0,4.0,8.0,7.0,-2.0,2020-02-11,2020-02-11SAS,79.0,25.0,11.0,213.12,8.88,0.4504504504504504,13.693121982148956,25.25
2020-02-21,lylestr01,2020-02-21,Trey Lyles,24,SAS,1,UTA,9.0,29.09,3.0,6.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.0,6.0,6.0,1.0,1.0,0.0,1.0,3.0,7.0,5.3,23.0,2020-02-21,2020-02-21SAS,88.0,24.0,6.0,226.10999999999999,6.0,0.5833333333333334,10.407310452246582,18.0
2020-02-23,lylestr01,2020-02-23,Trey Lyles,24,SAS,1,OKC,-28.0,18.0,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,8.0,7.6,-24.0,2020-02-23,2020-02-23SAS,82.0,17.0,6.0,193.03000000000003,4.0,1.0,8.98524414653447,14.5
2020-02-26,lylestr01,2020-02-26,Trey Lyles,24,SAS,0,DAL,-6.0,24.21,2.0,6.0,0.33299999999999996,1.0,2.0,0.5,1.0,2.0,0.5,5.0,4.0,9.0,1.0,0.0,0.0,2.0,2.0,6.0,4.8,-3.0,2020-02-26,2020-02-26SAS,83.0,19.0,13.0,211.19000000000005,6.88,0.436046511627907,14.845247814851176,18.25
2020-02-29,lylestr01,2020-02-29,Trey Lyles,24,SAS,0,ORL,1.0,39.49,8.0,13.0,0.615,2.0,4.0,0.5,2.0,2.0,1.0,0.0,9.0,9.0,2.0,4.0,1.0,1.0,3.0,20.0,20.7,14.0,2020-02-29,2020-02-29SAS,78.0,14.0,15.0,210.96999999999997,13.88,0.7204610951008645,16.0335606126152,44.75
2020-01-01,magetjo01,2020-01-01,Josh Magette,30,ORL,1,WAS,21.0,2.16,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-1.0,2020-01-01,2020-01-01ORL,86.0,23.0,9.0,197.82999999999998,1.0,0.0,17.42541152263374,0.0
2020-01-03,magetjo01,2020-01-03,Josh Magette,30,ORL,0,MIA,20.0,,,,,,,,,,,,,,,,,,,,,,2020-01-03,2020-01-03ORL,76.0,28.0,10.0,223.35000000000002,,,,
2020-01-04,magetjo01,2020-01-04,Josh Magette,30,ORL,0,UTA,-13.0,0.44,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,2020-01-04,2020-01-04ORL,81.0,12.0,9.0,221.54,0.0,,105.68849706129303,-0.5
2020-01-06,magetjo01,2020-01-06,Josh Magette,30,ORL,0,BRK,12.0,,,,,,,,,,,,,,,,,,,,,,2020-01-06,2020-01-06ORL,77.0,29.0,16.0,221.23,,,,
2020-01-08,magetjo01,2020-01-08,Josh Magette,30,ORL,0,WAS,34.0,5.35,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.2,4.0,2020-01-08,2020-01-08ORL,79.0,32.0,13.0,206.06999999999996,2.0,0.5,21.78606165686979,6.25
2020-01-10,magetjo01,2020-01-10,Josh Magette,30,ORL,1,PHO,-4.0,17.15,1.0,5.0,0.2,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,1.8,-1.0,2020-01-10,2020-01-10ORL,87.0,22.0,14.0,207.19000000000003,5.0,0.3,10.915295954718301,11.0
2020-01-13,magetjo01,2020-01-13,Josh Magette,30,ORL,1,SAC,2.0,,,,,,,,,,,,,,,,,,,,,,2020-01-13,2020-01-13ORL,87.0,30.0,8.0,226.94,,,,
2020-01-01,mahinia01,2020-01-01,Ian Mahinmi,33,WAS,0,ORL,-21.0,19.38,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.2,-22.0,2020-01-01,2020-01-01WAS,59.0,20.0,9.0,137.47,2.0,0.5,7.388953388372895,7.5
2020-01-03,mahinia01,2020-01-03,Ian Mahinmi,33,WAS,0,POR,-19.0,26.13,1.0,5.0,0.2,0.0,2.0,0.0,1.0,4.0,0.25,1.0,1.0,2.0,3.0,1.0,3.0,1.0,4.0,3.0,2.3,-18.0,2020-01-03,2020-01-03WAS,53.0,15.0,7.0,128.07999999999998,6.76,0.22189349112426035,11.422453452304197,17.5
2020-01-04,mahinia01,2020-01-04,Ian Mahinmi,33,WAS,0,DEN,14.0,18.51,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,,3.0,2.0,5.0,1.0,1.0,0.0,2.0,3.0,4.0,3.9,-17.0,2020-01-04,2020-01-04WAS,51.0,10.0,9.0,107.99000000000001,3.0,0.6666666666666666,9.059229357305602,12.75
2020-01-06,mahinia01,2020-01-06,Ian Mahinmi,33,WAS,0,BOS,5.0,23.46,1.0,3.0,0.33299999999999996,0.0,0.0,,2.0,4.0,0.5,2.0,6.0,8.0,4.0,1.0,4.0,1.0,3.0,4.0,9.1,1.0,2020-01-06,2020-01-06WAS,60.0,15.0,7.0,140.47,4.76,0.42016806722689076,9.37195596575114,29.5
2020-01-08,mahinia01,2020-01-08,Ian Mahinmi,33,WAS,1,ORL,-34.0,10.18,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,1.4,-15.0,2020-01-08,2020-01-08WAS,41.0,5.0,14.0,100.69,3.0,0.3333333333333333,10.375135669831149,8.5
2020-01-10,mahinia01,2020-01-10,Ian Mahinmi,33,WAS,0,ATL,10.0,27.06,5.0,11.0,0.455,0.0,2.0,0.0,2.0,3.0,0.667,5.0,3.0,8.0,1.0,2.0,0.0,3.0,5.0,12.0,8.0,2.0,2020-01-10,2020-01-10WAS,86.0,18.0,8.0,156.63,12.32,0.487012987012987,17.401091939419466,26.0
2020-01-12,mahinia01,2020-01-12,Ian Mahinmi,33,WAS,0,UTA,-11.0,30.46,5.0,7.0,0.7140000000000001,1.0,1.0,1.0,4.0,4.0,1.0,2.0,4.0,6.0,7.0,2.0,1.0,0.0,3.0,15.0,21.1,-7.0,2020-01-12,2020-01-12WAS,85.0,15.0,9.0,183.35000000000002,8.76,0.8561643835616438,10.483037428743364,39.5
2020-01-15,mahinia01,2020-01-15,Ian Mahinmi,33,WAS,1,CHI,-9.0,30.07,2.0,7.0,0.28600000000000003,0.0,0.0,,4.0,6.0,0.667,2.0,5.0,7.0,2.0,1.0,2.0,3.0,2.0,8.0,6.0,-14.0,2020-01-15,2020-01-15WAS,67.0,24.0,13.0,185.10999999999999,9.64,0.41493775933609955,17.184508232263703,24.25
2020-01-17,mahinia01,2020-01-17,Ian Mahinmi,33,WAS,1,TOR,-29.0,19.25,2.0,7.0,0.28600000000000003,0.0,0.0,,1.0,3.0,0.33299999999999996,2.0,5.0,7.0,0.0,1.0,0.0,3.0,1.0,5.0,0.6,-5.0,2020-01-17,2020-01-17WAS,61.0,12.0,20.0,160.66,8.32,0.3004807692307692,21.89995966018219,14.25
2020-01-20,mahinia01,2020-01-20,Ian Mahinmi,33,WAS,0,DET,6.0,23.01,9.0,10.0,0.9,1.0,1.0,1.0,2.0,3.0,0.667,2.0,5.0,7.0,1.0,2.0,3.0,1.0,6.0,21.0,21.5,14.0,2020-01-20,2020-01-20WAS,72.0,16.0,17.0,188.02,11.32,0.9275618374558303,20.964088373289336,41.25
2020-01-22,mahinia01,2020-01-22,Ian Mahinmi,33,WAS,1,MIA,-5.0,34.59,3.0,8.0,0.375,0.0,1.0,0.0,4.0,5.0,0.8,3.0,7.0,10.0,4.0,1.0,2.0,0.0,3.0,10.0,13.4,-5.0,2020-01-22,2020-01-22WAS,88.0,18.0,7.0,221.64000000000001,10.2,0.4901960784313726,12.700709111801821,34.5
2020-01-23,mahinia01,2020-01-23,Ian Mahinmi,33,WAS,1,CLE,12.0,28.05,2.0,4.0,0.5,0.0,0.0,,3.0,4.0,0.75,2.0,5.0,7.0,1.0,0.0,0.0,2.0,2.0,7.0,5.4,8.0,2020-01-23,2020-01-23WAS,75.0,13.0,8.0,171.1,5.76,0.607638888888889,10.670562839448428,16.25
2020-01-26,mahinia01,2020-01-26,Ian Mahinmi,33,WAS,1,ATL,-19.0,14.58,1.0,2.0,0.5,0.0,0.0,,6.0,6.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,8.0,8.3,-9.0,2020-01-26,2020-01-26WAS,74.0,38.0,11.0,186.61,4.640000000000001,0.8620689655172413,14.193193936716462,14.75
2020-01-28,mahinia01,2020-01-28,Ian Mahinmi,33,WAS,1,MIL,-20.0,20.56,2.0,7.0,0.28600000000000003,0.0,2.0,0.0,0.0,0.0,,2.0,5.0,7.0,2.0,0.0,1.0,2.0,3.0,4.0,1.7,-8.0,2020-01-28,2020-01-28WAS,76.0,28.0,8.0,175.59,7.0,0.2857142857142857,15.95999311633078,16.75
2020-01-30,mahinia01,2020-01-30,Ian Mahinmi,33,WAS,0,CHO,14.0,22.02,3.0,5.0,0.6,0.0,0.0,,0.0,0.0,,0.0,8.0,8.0,1.0,0.0,1.0,1.0,6.0,6.0,4.1,9.0,2020-01-30,2020-01-30WAS,66.0,24.0,14.0,170.45,5.0,0.6,10.25709842963191,19.0
2020-02-01,mahinia01,2020-02-01,Ian Mahinmi,33,WAS,0,BRK,6.0,22.09,4.0,9.0,0.444,0.0,2.0,0.0,0.0,0.0,,3.0,3.0,6.0,1.0,1.0,2.0,1.0,3.0,8.0,7.2,3.0,2020-02-01,2020-02-01WAS,85.0,23.0,8.0,181.19,9.0,0.4444444444444444,15.908366963416816,22.5
2020-02-03,mahinia01,2020-02-03,Ian Mahinmi,33,WAS,0,GSW,-8.0,9.12,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,0.0,1.0,0.0,1.0,3.0,2.0,2.4,-8.0,2020-02-03,2020-02-03WAS,59.0,25.0,8.0,168.47,1.0,1.0,9.473121907332436,9.75
2020-02-07,mahinia01,2020-02-07,Ian Mahinmi,33,WAS,0,DAL,1.0,17.55,2.0,3.0,0.667,0.0,0.0,,2.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,6.0,5.0,-9.0,2020-02-07,2020-02-07WAS,64.0,11.0,10.0,134.65,3.88,0.7731958762886598,11.444318689371961,12.25
2020-02-09,mahinia01,2020-02-09,Ian Mahinmi,33,WAS,0,MEM,-7.0,18.28,0.0,5.0,0.0,0.0,1.0,0.0,2.0,4.0,0.5,0.0,5.0,5.0,1.0,0.0,2.0,0.0,0.0,2.0,1.3,4.0,2020-02-09,2020-02-09WAS,58.0,17.0,4.0,132.66,6.76,0.14792899408284024,14.121495221142613,13.75
2020-02-11,mahinia01,2020-02-11,Ian Mahinmi,33,WAS,0,CHI,12.0,21.26,7.0,10.0,0.7,0.0,1.0,0.0,1.0,3.0,0.33299999999999996,4.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,15.0,12.2,15.0,2020-02-11,2020-02-11WAS,59.0,9.0,10.0,127.12,11.32,0.6625441696113074,18.554199468567937,22.5
2020-02-12,mahinia01,2020-02-12,Ian Mahinmi,33,WAS,1,NYK,18.0,30.29,3.0,7.0,0.429,0.0,0.0,,3.0,4.0,0.75,2.0,8.0,10.0,1.0,1.0,1.0,0.0,5.0,9.0,9.1,9.0,2020-02-12,2020-02-12WAS,52.0,20.0,8.0,143.51,8.76,0.5136986301369864,12.065034127465507,27.0
2020-02-21,mahinia01,2020-02-21,Ian Mahinmi,33,WAS,0,CLE,-5.0,16.23,1.0,3.0,0.33299999999999996,0.0,0.0,,3.0,4.0,0.75,3.0,2.0,5.0,2.0,2.0,0.0,2.0,5.0,5.0,5.0,-1.0,2020-02-21,2020-02-21WAS,65.0,20.0,8.0,140.11,4.76,0.5252100840336135,14.268358122165026,17.25
2020-02-23,mahinia01,2020-02-23,Ian Mahinmi,33,WAS,1,CHI,-9.0,8.08,0.0,0.0,,0.0,0.0,,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.9,-9.0,2020-02-23,2020-02-23WAS,51.0,28.0,17.0,142.66000000000003,0.88,0.5681818181818182,3.868831604275966,4.5
2020-02-24,mahinia01,2020-02-24,Ian Mahinmi,33,WAS,0,MIL,-3.0,24.32,4.0,6.0,0.667,0.0,2.0,0.0,2.0,5.0,0.4,1.0,4.0,5.0,1.0,1.0,0.0,0.0,4.0,10.0,8.2,-14.0,2020-02-24,2020-02-24WAS,67.0,21.0,13.0,126.94,8.2,0.6097560975609757,9.592221743848638,19.75
2020-02-26,mahinia01,2020-02-26,Ian Mahinmi,33,WAS,0,BRK,4.0,19.55,2.0,4.0,0.5,0.0,0.0,,0.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,4.0,5.2,-2.0,2020-02-26,2020-02-26WAS,70.0,7.0,8.0,149.1,4.44,0.4504504504504504,8.352762009546316,13.25
2020-02-28,mahinia01,2020-02-28,Ian Mahinmi,33,WAS,1,UTA,-10.0,13.35,1.0,6.0,0.16699999999999998,0.0,0.0,,0.0,0.0,,1.0,4.0,5.0,0.0,1.0,1.0,0.0,3.0,2.0,0.6,-3.0,2020-02-28,2020-02-28WAS,72.0,18.0,6.0,146.73999999999998,6.0,0.16666666666666666,15.351620530203165,12.25
2020-03-01,mahinia01,2020-03-01,Ian Mahinmi,33,WAS,1,GSW,14.0,,,,,,,,,,,,,,,,,,,,,,2020-03-01,2020-03-01WAS,60.0,14.0,8.0,128.12,,,,
2020-01-02,makerth01,2020-01-02,Thon Maker,22,DET,1,LAC,-14.0,14.34,4.0,7.0,0.5710000000000001,1.0,3.0,0.33299999999999996,1.0,4.0,0.25,2.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,10.0,9.1,9.0,2020-01-02,2020-01-02DET,60.0,23.0,10.0,149.73000000000002,8.76,0.5707762557077626,22.83246678100005,19.75
2020-01-04,makerth01,2020-01-04,Thon Maker,22,DET,1,GSW,7.0,7.09,0.0,0.0,,0.0,0.0,,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.1,-4.0,2020-01-04,2020-01-04DET,50.0,11.0,14.0,140.23,0.88,1.1363636363636365,16.549173939447087,4.75
2020-01-05,makerth01,2020-01-05,Thon Maker,22,DET,1,LAL,-7.0,7.29,2.0,2.0,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,-0.2,-6.0,2020-01-05,2020-01-05DET,52.0,29.0,8.0,146.23000000000002,2.88,0.6944444444444444,26.90704957803282,3.0
2020-01-07,makerth01,2020-01-07,Thon Maker,22,DET,1,CLE,2.0,11.38,2.0,4.0,0.5,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.6,7.0,2020-01-07,2020-01-07DET,59.0,14.0,7.0,142.75000000000003,4.0,0.625,13.906803471294023,8.0
2020-01-09,makerth01,2020-01-09,Thon Maker,22,DET,0,CLE,-3.0,25.07,1.0,5.0,0.2,0.0,2.0,0.0,1.0,2.0,0.5,3.0,5.0,8.0,1.0,1.0,4.0,2.0,4.0,3.0,4.0,3.0,2020-01-09,2020-01-09DET,76.0,10.0,14.0,177.20000000000002,5.88,0.25510204081632654,11.800315050063213,23.5
2020-01-11,makerth01,2020-01-11,Thon Maker,22,DET,0,CHI,-9.0,10.38,4.0,5.0,0.8,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,10.0,8.3,3.0,2020-01-11,2020-01-11DET,50.0,19.0,13.0,148.07000000000002,5.88,0.8503401360544218,27.506372205949695,14.0
2020-01-13,makerth01,2020-01-13,Thon Maker,22,DET,0,NOP,-7.0,4.43,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.1,0.0,2020-01-13,2020-01-13DET,71.0,18.0,7.0,165.95,1.88,0.5319148936170213,16.39332719606879,2.0
2020-01-15,makerth01,2020-01-15,Thon Maker,22,DET,1,BOS,13.0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,2020-01-15,2020-01-15DET,49.0,10.0,11.0,157.59,0.0,,0.0,0.0
2020-01-18,makerth01,2020-01-18,Thon Maker,22,DET,1,ATL,33.0,4.55,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.3,-3.0,2020-01-18,2020-01-18DET,64.0,17.0,13.0,161.4,1.0,1.5,8.397852147852147,6.25
2020-01-20,makerth01,2020-01-20,Thon Maker,22,DET,1,WAS,-6.0,,,,,,,,,,,,,,,,,,,,,,2020-01-20,2020-01-20DET,66.0,17.0,13.0,164.98999999999998,,,,
2020-01-22,makerth01,2020-01-22,Thon Maker,22,DET,0,SAC,21.0,22.32,1.0,2.0,0.5,0.0,0.0,,8.0,11.0,0.727,2.0,8.0,10.0,1.0,1.0,2.0,3.0,3.0,10.0,10.5,7.0,2020-01-22,2020-01-22DET,65.0,37.0,11.0,185.41,6.84,0.7309941520467836,17.71562472325927,28.5
2020-01-24,makerth01,2020-01-24,Thon Maker,22,DET,0,MEM,-13.0,19.44,3.0,4.0,0.75,0.0,0.0,,5.0,5.0,1.0,4.0,4.0,8.0,2.0,1.0,0.0,0.0,3.0,11.0,14.6,-15.0,2020-01-24,2020-01-24DET,72.0,27.0,7.0,169.89,6.2,0.8870967741935484,11.924081138062943,26.0
2020-01-25,makerth01,2020-01-25,Thon Maker,22,DET,0,BRK,-10.0,,,,,,,,,,,,,,,,,,,,,,2020-01-25,2020-01-25DET,66.0,15.0,5.0,157.70000000000002,,,,
2020-01-27,makerth01,2020-01-27,Thon Maker,22,DET,0,CLE,-15.0,16.44,3.0,7.0,0.429,1.0,5.0,0.2,2.0,3.0,0.667,1.0,5.0,6.0,2.0,1.0,1.0,0.0,2.0,9.0,9.4,-5.0,2020-01-27,2020-01-27DET,58.0,13.0,8.0,140.46,8.32,0.5408653846153846,19.82274945957719,24.0
2020-01-29,makerth01,2020-01-29,Thon Maker,22,DET,1,BRK,-10.0,,,,,,,,,,,,,,,,,,,,,,2020-01-29,2020-01-29DET,74.0,25.0,14.0,193.07,,,,
2020-01-31,makerth01,2020-01-31,Thon Maker,22,DET,0,TOR,-13.0,14.02,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.1,-6.0,2020-01-31,2020-01-31DET,68.0,31.0,13.0,194.28999999999996,3.88,0.1288659793814433,14.291490359744499,8.75
2020-02-02,makerth01,2020-02-02,Thon Maker,22,DET,0,DEN,5.0,6.19,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.1,4.0,2020-02-02,2020-02-02DET,63.0,10.0,8.0,155.32999999999998,2.0,1.0,19.96846115279628,5.0
2020-02-03,makerth01,2020-02-03,Thon Maker,22,DET,1,MEM,-14.0,14.38,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,2020-02-03,2020-02-03DET,71.0,5.0,8.0,173.97000000000003,3.0,0.0,8.939447919592755,6.25
2020-02-05,makerth01,2020-02-05,Thon Maker,22,DET,0,PHO,8.0,9.52,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,2.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,-6.0,2020-02-05,2020-02-05DET,78.0,12.0,5.0,177.52999999999997,1.0,0.0,4.224764214702645,6.75
2020-02-07,makerth01,2020-02-07,Thon Maker,22,DET,1,OKC,-7.0,33.31,7.0,12.0,0.583,2.0,5.0,0.4,3.0,5.0,0.6,4.0,3.0,7.0,2.0,1.0,0.0,1.0,6.0,19.0,15.3,-16.0,2020-02-07,2020-02-07DET,66.0,17.0,4.0,163.44,14.2,0.6690140845070423,19.25163825312721,33.25
2020-02-08,makerth01,2020-02-08,Thon Maker,22,DET,0,NYK,-3.0,28.59,3.0,5.0,0.6,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,7.0,5.5,-2.0,2020-02-08,2020-02-08DET,55.0,10.0,12.0,179.05,5.88,0.5952380952380952,13.823504917881806,19.25
2020-02-10,makerth01,2020-02-10,Thon Maker,22,DET,0,CHO,-11.0,23.54,5.0,10.0,0.5,0.0,3.0,0.0,2.0,3.0,0.667,6.0,6.0,12.0,1.0,1.0,2.0,4.0,2.0,12.0,10.9,5.0,2020-02-10,2020-02-10DET,61.0,13.0,18.0,180.68,11.32,0.5300353356890459,27.75916748700101,32.5
2020-02-12,makerth01,2020-02-12,Thon Maker,22,DET,1,ORL,-4.0,26.36,6.0,9.0,0.667,2.0,3.0,0.667,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,4.0,18.0,13.3,0.0,2020-02-12,2020-02-12DET,78.0,12.0,12.0,206.67999999999998,10.76,0.8364312267657993,22.646428894503412,25.5
2020-02-20,makerth01,2020-02-20,Thon Maker,22,DET,0,MIL,-20.0,18.27,4.0,8.0,0.5,3.0,5.0,0.6,0.0,0.0,,0.0,6.0,6.0,2.0,0.0,2.0,2.0,3.0,11.0,8.4,-8.0,2020-02-20,2020-02-20DET,53.0,13.0,17.0,140.23000000000002,8.0,0.6875,20.27317536361747,26.0
2020-02-23,makerth01,2020-02-23,Thon Maker,22,DET,1,POR,-3.0,16.01,2.0,6.0,0.33299999999999996,0.0,2.0,0.0,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,3.6,-17.0,2020-02-23,2020-02-23DET,64.0,18.0,8.0,165.82000000000002,6.0,0.3333333333333333,18.143377606213335,14.25
